	ID006_1	ID007_1	ID008_1	ID009_1	ID010_1	ID011_1	ID012_1	ID013_1	ID014_1	ID015_1	ID016_1	ID017_1	ID018_1	ID019_1	ID020_1	ID021_1	ID022_1	ID023_1	ID024_1	ID025_1	ID026_1	ID027_1	ID028_1	ID029_1	ID030_1	ID031_1	ID032_1	ID033_1	ID034_1	ID035_1	ID036_1	NK02_1	NK04_1	NK01_1	NK03_1	ID037_1	ID038_1	ID039_1	ID040_1	ID041_1	ID042_1	ID043_1	ID044_1	ID045_1	ID046_1	ID047_1	ID048_1	ID049_1	ID050_1	ID051_1	ID052_1	ID053_1	ID054_1	ID055_1	ID056_1	ID057_1	ID058_1	ID059_1	ID060_1	ID061_1	ID062_1	ID063_1	ID064_1	ID065_1	ID066_1	ID067_1	ID068_1	ID069_1	NK06_1	NK05_1	ID006_2	ID007_2	ID008_2	ID009_2	ID010_2	ID011_2	ID012_2	ID013_2	ID014_2	ID015_2	ID016_2	ID017_2	ID018_2	ID019_2	ID020_2	ID021_2	ID022_2	ID023_2	ID024_2	ID025_2	ID026_2	ID027_2	ID028_2	ID029_2	ID030_2	ID031_2	ID032_2	ID033_2	ID034_2	ID035_2	ID036_2	NK02_2	NK03_2	NK04_2	ID038_2	ID039_2	ID040_2	ID041_2	ID043_2	ID044_2	ID045_2	ID046_2	ID047_2	ID048_2	ID049_2	ID050_2	ID051_2	ID052_2	ID053_2	ID054_2	ID055_2	ID056_2	ID058_2	ID059_2	ID060_2	ID061_2	ID062_2	ID063_2	ID064_2	ID065_2	ID066_2	ID067_2	ID068_2	ID069_2	NK05_2	NK06_2	ID037_2	ID057_2	NK08_2	ID006_3	ID007_3	ID008_3	ID009_3	ID010_3	ID011_3	ID012_3	ID013_3	ID014_3	ID015_3	ID016_3	ID017_3	ID018_3	ID019_3	ID020_3	ID022_3	ID023_3	ID024_3	ID025_3	ID026_3	ID027_3	ID028_3	ID029_3	ID030_3	ID031_3	ID032_3	ID033_3	ID034_3	ID035_3	ID036_3	NK02_3	NK03_3	NK04_3	ID037_3	ID038_3	ID039_3	ID040_3	ID041_3	ID042_3	ID043_3	ID044_3	ID045_3	ID046_3	ID047_3	ID048_3	ID049_3	ID050_3	ID051_3	ID052_3	ID053_3	ID054_3	ID055_3	ID056_3	ID057_3	ID058_3	ID059_3	ID060_3	ID061_3	ID062_3	ID063_3	ID064_3	ID065_3	ID066_3	ID067_3	ID068_3	ID069_3	NK05_3	NK08_3	ID006_4	ID007_4	ID008_4	ID009_4	ID010_4	ID011_4	ID012_4	ID013_4	ID014_4	ID015_4	ID016_4	ID017_4	ID018_4	ID019_4	ID020_4	ID021_4	ID022_4	ID023_4	ID024_4	ID025_4	ID026_4	ID027_4	ID028_4	ID029_4	ID030_4	ID031_4	ID032_4	ID033_4	ID034_4	ID035_4	ID036_4	NK02_4	NK03_4	NK04_4	NK01_4	ID037_4	ID038_4	ID039_4	ID040_4	ID041_4	ID042_4	ID043_4	ID044_4	ID045_4	ID046_4	ID047_4	ID048_4	ID049_4	ID050_4	ID051_4	ID052_4	ID053_4	ID054_4	ID055_4	ID056_4	ID057_4	ID058_4	ID059_4	ID060_4	ID061_4	ID062_4	ID063_4	ID064_4	ID065_4	ID066_4	ID067_4	ID068_4	ID069_4	NK05_4	NK06_4
seq868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	2188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	2919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431	3474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	609	2109	0	0
seq869	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	22	0	250	0	0	0	154	0	154	0	499	0	636	0	0	0	0	0	28	0	16	0	533	0	17	0	0	0	0	0	27	0	117	14	85	0	69	29	139	0	664	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	138	0	0	0	127	0	93	0	275	0	666	0	0	0	31	0	38	0	0	0	0	0	0	0	0	27	0	154	117	78	0	78	72	0	570	66	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	267	0	0	0	258	0	122	0	357	33	767	0	0	0	0	77	0	22	0	579	35	0	0	0	0	0	0	0	0	132	74	155	0	67	19	55	0	472	33	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	110	0	127	0	286	0	476	0	0	0	0	0	85	0	28	0	417	0	0	0	0	0	0	0	0	0	83	45	63	0	50	0	163	0	426	59	0	0	0	0	0	0	0	0	0	0
seq870	135	10	67	0	33	0	35	0	46	24	0	0	42	88	0	0	39	776	8	0	0	0	3	0	92	17	45	59	79	0	76	0	0	0	0	0	160	0	37	36	37	19	13	0	94	213	71	10	49	85	62	48	483	66	4	12	0	0	0	0	0	19	0	79	41	67	0	0	0	0	75	0	0	0	37	0	35	0	10	59	0	0	0	60	25	0	68	464	17	0	48	20	4	0	32	62	66	24	87	0	50	0	0	0	28	0	51	35	32	40	0	107	219	186	13	60	170	67	0	379	30	0	0	0	0	0	0	0	0	51	37	0	0	0	0	0	0	45	0	0	43	0	0	24	0	0	0	29	18	0	0	31	31	0	138	972	30	0	0	0	0	0	53	0	73	0	26	0	54	0	0	0	0	240	0	34	4	54	91	26	0	133	313	55	18	48	92	54	118	350	4	30	0	0	0	24	15	23	0	0	25	10	126	0	0	0	0	86	0	3	0	10	0	50	0	17	44	0	0	0	0	0	0	69	572	2	0	0	0	0	0	21	7	132	40	19	0	26	0	0	0	0	0	66	0	26	0	79	47	19	0	53	146	25	38	31	55	30	0	312	19	9	86	500	0	0	0	10	4	0	21	0	23	0	0	0	0
seq871	0	0	0	0	0	0	0	0	2121	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	742	0	0	0	7	12	0	0	0	0	0	0	0	0	0	0	0	0	1819	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	15	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050	34	0	0	6	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1955	110	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	206	5	0	0	8	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	842	87	0	0	6	30	0	0	0	0	0	0	0	0	0	0	0	0	1250	56	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	168	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562	159	0	11	22	11	0	0	0	0
seq872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2622	0	0	0	0	0	0	0	0	0
seq873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	658	797	0	0	0	0	268	0	45	0	190	0	1446	218	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783	0	0	0	0	0	200	44	17	0	114	0	1851	0	0	0	0	0	0	0	16	0	44	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	19	0	12	0	0	0	0	0	0	0	0	0	0	664	183	11	0	0	0	148	22	40	0	179	0	1271	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	709	261	42	0	0	0	180	60	29	0	152	0	1050	63	0	0	0	0	0	0	0	28	8	55	0	0	0	0
seq874	0	83	24	0	0	0	0	0	0	31	0	0	0	46	14	23	38	564	13	259	51	0	0	0	16	0	36	38	0	0	39	0	0	0	0	0	44	39	0	0	0	0	18	179	0	0	390	8	33	50	41	362	0	42	26	25	60	8	0	24	38	80	0	9	0	4	0	0	0	0	0	30	33	0	5	0	0	0	3	45	0	0	0	43	12	0	62	591	48	39	55	28	0	0	5	0	30	62	0	0	38	0	0	0	36	11	0	0	0	18	159	0	51	986	9	46	51	32	392	0	0	15	0	9	0	13	58	131	0	13	0	17	0	0	0	0	0	49	0	0	17	0	0	0	0	0	0	0	37	0	4	0	37	0	212	490	50	30	26	0	0	0	9	0	34	35	0	31	26	0	0	0	0	62	96	0	0	0	0	17	289	8	0	887	14	68	40	43	270	0	35	15	7	79	229	0	0	0	125	0	21	0	12	0	0	0	0	0	0	0	0	0	0	3	0	0	34	0	0	0	50	0	18	58	693	0	74	31	0	0	0	5	0	25	44	0	0	33	0	0	0	0	0	67	0	0	0	0	0	13	194	0	0	567	43	22	34	77	446	7	31	8	20	4	73	0	0	31	93	0	20	4	0	14	0	0	0
seq875	0	0	0	0	0	0	0	0	0	0	11	0	0	11	0	0	7	20	0	0	0	0	0	0	0	0	56	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	4	95	2328	0	0	176	131	0	0	0	0	0	0	0	168	10	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	6	0	0	7	34	0	0	0	0	0	0	0	0	28	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	19	119	1337	0	0	221	0	0	0	0	0	0	0	302	50	337	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	7	0	0	9	0	0	41	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	6	104	2060	0	0	167	210	0	0	0	0	0	0	0	426	37	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	17	77	1287	0	0	296	181	0	0	0	0	0	0	0	338	22	322	0	0	0	0
seq876	3618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1748	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4121	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2615	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq877	0	37	10	0	25	9	80	61	11	22	22	23	11	488	20	268	14	7	21	86	33	70	65	33	54	20	15	12	24	0	119	0	0	0	0	0	77	5	0	0	0	0	51	67	34	19	67	0	14	93	19	412	8	20	0	0	206	205	5	72	13	75	0	0	0	11	0	69	0	0	5	0	9	0	12	0	131	51	12	42	9	0	17	370	28	696	0	9	33	55	32	0	27	11	16	38	0	8	12	0	83	0	0	0	38	44	0	0	0	18	37	9	75	170	0	6	139	0	499	0	0	8	220	221	0	90	30	141	0	5	0	29	24	111	0	0	0	0	0	17	11	10	0	18	0	0	0	27	40	35	5	19	226	6	0	11	51	82	24	0	63	28	65	29	7	0	38	0	70	0	0	0	0	65	0	0	0	0	0	17	71	36	73	151	0	0	127	18	21	0	9	11	0	213	123	0	54	9	92	0	0	0	14	16	71	0	0	31	0	0	0	10	20	136	12	20	52	45	29	17	260	14	602	0	32	3	59	30	37	30	52	28	6	0	15	28	42	50	0	0	0	0	0	95	0	0	0	11	0	27	32	31	51	103	17	15	100	30	433	13	30	0	0	77	130	0	178	0	93	0	0	0	8	13	65	0	0
seq878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2833	0	0	0	0	0	0	0	0	0	0
seq879	0	3917	0	0	0	4	0	0	0	0	0	29	0	462	0	0	0	58	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	86	0	4	0	96	0	0	0	17	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	0	46	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	286	0	14	0	89	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	575	0	15	205	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	3059	0	0	0	0	0	0	0	0	0	56	0	128	0	0	59	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	113	0	0	0	71	0	0	0	99	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	677	0	0	0	330	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	393	0	0	0	175	0	0	0	132	0	0	14	0	0	0	7	0	0	0	0	0	0	0	0	0	0	29	0	59	0	0	0	0
seq880	0	0	0	0	0	0	0	0	0	0	0	0	27	9	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2218	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	13	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2097	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3837	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	23	5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	5	0	0	0	0
seq881	0	7	0	0	0	0	0	0	262	752	0	0	113	160	0	207	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1877	0	8	137	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	93	471	0	0	62	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2276	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	367	0	102	43	0	20	0	0	0	0	0	260	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1164	36	0	133	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	181	714	0	0	49	67	0	0	0	25	0	33	0	101	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1444	99	0	184	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
seq882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2595	0	0	0	0	0	0	0	0	0
seq883	0	0	0	0	18	0	0	0	0	0	146	139	1900	1039	571	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	10	0	0	0	0	0	97	62	1567	493	302	97	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	15	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	117	53	1229	273	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	81	1999	738	290	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq884	0	72	15	0	0	0	0	0	0	27	0	0	0	64	22	25	42	575	9	207	38	0	0	0	13	0	30	36	0	0	28	0	0	0	0	0	32	31	0	0	0	0	13	188	0	0	391	4	52	52	40	339	0	33	26	29	66	10	6	20	32	58	0	0	0	6	0	0	0	0	0	22	26	0	0	0	0	0	6	40	3	0	0	40	13	0	51	530	37	27	56	31	0	0	13	0	29	47	0	0	38	0	0	0	35	14	0	0	0	19	152	0	48	1060	8	67	52	57	354	0	6	12	0	5	0	13	45	106	0	20	0	25	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	5	35	0	8	0	37	0	245	517	27	58	20	0	0	0	0	4	39	44	5	29	30	0	0	0	0	47	109	0	0	0	0	20	268	10	0	899	12	61	55	40	203	5	23	14	10	69	286	0	0	0	93	0	27	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	30	4	0	0	50	0	28	71	731	0	58	35	0	8	0	0	0	28	42	0	0	23	0	0	0	0	0	53	0	0	0	0	0	16	167	0	0	538	51	34	39	63	496	13	25	7	14	7	49	0	0	28	95	0	14	0	0	0	0	0	0
seq885	0	0	0	0	0	0	0	0	805	1620	0	0	0	0	0	0	9	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	25	0	14	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	663	1490	0	0	0	0	0	0	12	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601	1317	0	0	0	0	0	29	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	0	0	0	11	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610	1244	0	0	0	0	0	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0
seq886	0	0	0	0	0	0	0	0	0	0	1964	515	65	123	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1738	450	25	113	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2215	213	52	32	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3154	429	49	140	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq887	7	534	0	0	0	642	3	8	17	319	0	263	35	32	0	448	0	49	5	674	0	24	94	0	5	60	0	1145	0	0	4	0	0	0	0	0	14	224	27	6	81	68	0	43	0	29	8	172	0	0	7	0	0	84	3	0	0	0	12	5	0	0	0	2	0	5	0	0	0	0	6	380	0	0	14	0	2	3	6	321	0	168	8	18	0	6	0	0	0	372	0	0	8	59	0	33	0	589	4	0	9	0	0	0	29	154	11	30	104	0	21	0	0	15	381	0	0	10	0	0	50	3	7	32	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	401	9	0	0	0	0	0	0	147	0	71	3	3	0	3	16	3	31	4	8	43	26	3	7	0	623	0	56	22	0	0	0	0	18	450	9	0	44	16	4	0	0	18	29	143	0	0	5	2	0	0	0	0	0	20	3	40	2	37	0	0	0	0	7	0	0	0	3	350	0	9	0	229	0	4	0	110	0	47	0	11	0	20	0	0	2	87	0	41	21	3	3	0	0	244	0	0	2	0	0	0	0	0	0	0	10	22	37	24	0	3	0	0	2	153	0	2	0	6	0	38	2	0	0	4	0	17	0	0	0	2	0	3	0	6	0	0
seq888	0	42	36	0	123	85	6	151	17	30	12	0	24	69	112	147	65	41	76	232	223	0	115	383	21	0	0	24	0	0	200	0	0	0	0	0	0	0	0	0	0	0	44	221	0	0	0	0	152	105	38	0	5	22	30	44	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	41	61	0	84	0	36	0	0	42	20	68	17	100	70	323	71	64	145	47	132	8	53	247	44	12	20	17	0	0	181	0	0	0	0	0	0	0	0	26	363	0	0	0	0	295	172	35	0	28	5	42	0	0	0	0	25	0	0	23	0	0	0	0	0	0	0	0	0	0	67	102	0	161	209	0	159	14	0	19	59	35	122	86	113	35	194	29	195	0	43	411	64	0	45	11	0	0	140	0	0	0	0	0	0	0	0	0	0	13	204	0	0	0	0	219	94	44	0	22	12	21	36	0	0	0	0	9	0	0	0	0	0	0	33	0	0	0	33	46	0	68	185	22	152	21	35	0	0	18	79	54	107	37	41	18	81	94	0	86	744	22	0	24	27	0	0	225	0	0	0	0	0	0	0	0	0	0	0	25	279	0	0	0	0	138	124	67	94	14	12	0	0	0	0	0	0	12	17	0	0	4	0	0	0	0	0
seq889	2171	1990	0	0	0	0	0	0	0	0	106	375	36	47	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	324	0	0	0	0	0	0	0	0	264	461	27	36	0	486	4	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1105	900	0	0	0	0	0	0	0	0	351	103	28	9	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	50	0	0	0	0	581	755	0	0	0	0	0	0	0	4	121	614	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
