	ID006_1	ID007_1	ID008_1	ID009_1	ID010_1	ID011_1	ID012_1	ID013_1	ID014_1	ID015_1	ID016_1	ID017_1	ID018_1	ID019_1	ID020_1	ID021_1	ID022_1	ID023_1	ID024_1	ID025_1	ID026_1	ID027_1	ID028_1	ID029_1	ID030_1	ID031_1	ID032_1	ID033_1	ID034_1	ID035_1	ID036_1	NK02_1	NK04_1	NK01_1	NK03_1	ID037_1	ID038_1	ID039_1	ID040_1	ID041_1	ID042_1	ID043_1	ID044_1	ID045_1	ID046_1	ID047_1	ID048_1	ID049_1	ID050_1	ID051_1	ID052_1	ID053_1	ID054_1	ID055_1	ID056_1	ID057_1	ID058_1	ID059_1	ID060_1	ID061_1	ID062_1	ID063_1	ID064_1	ID065_1	ID066_1	ID067_1	ID068_1	ID069_1	NK06_1	NK05_1	ID006_2	ID007_2	ID008_2	ID009_2	ID010_2	ID011_2	ID012_2	ID013_2	ID014_2	ID015_2	ID016_2	ID017_2	ID018_2	ID019_2	ID020_2	ID021_2	ID022_2	ID023_2	ID024_2	ID025_2	ID026_2	ID027_2	ID028_2	ID029_2	ID030_2	ID031_2	ID032_2	ID033_2	ID034_2	ID035_2	ID036_2	NK02_2	NK03_2	NK04_2	ID038_2	ID039_2	ID040_2	ID041_2	ID043_2	ID044_2	ID045_2	ID046_2	ID047_2	ID048_2	ID049_2	ID050_2	ID051_2	ID052_2	ID053_2	ID054_2	ID055_2	ID056_2	ID058_2	ID059_2	ID060_2	ID061_2	ID062_2	ID063_2	ID064_2	ID065_2	ID066_2	ID067_2	ID068_2	ID069_2	NK05_2	NK06_2	ID037_2	ID057_2	NK08_2	ID006_3	ID007_3	ID008_3	ID009_3	ID010_3	ID011_3	ID012_3	ID013_3	ID014_3	ID015_3	ID016_3	ID017_3	ID018_3	ID019_3	ID020_3	ID022_3	ID023_3	ID024_3	ID025_3	ID026_3	ID027_3	ID028_3	ID029_3	ID030_3	ID031_3	ID032_3	ID033_3	ID034_3	ID035_3	ID036_3	NK02_3	NK03_3	NK04_3	ID037_3	ID038_3	ID039_3	ID040_3	ID041_3	ID042_3	ID043_3	ID044_3	ID045_3	ID046_3	ID047_3	ID048_3	ID049_3	ID050_3	ID051_3	ID052_3	ID053_3	ID054_3	ID055_3	ID056_3	ID057_3	ID058_3	ID059_3	ID060_3	ID061_3	ID062_3	ID063_3	ID064_3	ID065_3	ID066_3	ID067_3	ID068_3	ID069_3	NK05_3	NK08_3	ID006_4	ID007_4	ID008_4	ID009_4	ID010_4	ID011_4	ID012_4	ID013_4	ID014_4	ID015_4	ID016_4	ID017_4	ID018_4	ID019_4	ID020_4	ID021_4	ID022_4	ID023_4	ID024_4	ID025_4	ID026_4	ID027_4	ID028_4	ID029_4	ID030_4	ID031_4	ID032_4	ID033_4	ID034_4	ID035_4	ID036_4	NK02_4	NK03_4	NK04_4	NK01_4	ID037_4	ID038_4	ID039_4	ID040_4	ID041_4	ID042_4	ID043_4	ID044_4	ID045_4	ID046_4	ID047_4	ID048_4	ID049_4	ID050_4	ID051_4	ID052_4	ID053_4	ID054_4	ID055_4	ID056_4	ID057_4	ID058_4	ID059_4	ID060_4	ID061_4	ID062_4	ID063_4	ID064_4	ID065_4	ID066_4	ID067_4	ID068_4	ID069_4	NK05_4	NK06_4
seq51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90731	40862	39	57	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96264	39655	30	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81238	30861	28	16	0	173	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50645	20956	33	47	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq52	796	10099	3090	385	713	75	429	0	7624	7518	18	933	268	276	827	1452	69	99	879	1929	1887	0	2350	7386	206	95	742	687	0	0	205	0	0	0	0	0	294	39	15	0	0	0	14849	17454	16	0	9	0	1099	1066	1160	5876	2378	3384	52	141	986	0	8881	9894	105	620	0	195	48	146	470	1398	0	0	711	7249	2551	512	531	0	580	0	6586	7743	23	644	313	216	876	664	0	100	964	0	1982	0	1527	9944	87	87	222	562	0	0	173	0	0	0	439	0	89	0	0	17993	19521	26	0	0	0	752	1192	1117	2172	2312	1337	89	261	0	9616	8428	408	668	0	1074	291	293	2062	1902	0	0	0	0	0	637	8772	3138	74	693	0	0	2305	7051	6022	50	500	564	249	756	96	191	1100	336	2982	0	1708	8465	120	40	565	466	0	0	52	0	0	0	0	433	0	118	0	0	0	12340	23499	29	0	0	0	522	1312	1099	0	2703	3609	0	299	2209	0	7589	8487	182	540	0	518	100	111	3354	2381	0	0	248	5391	1605	303	601	172	172	3241	5309	6076	29	327	237	96	688	1706	61	28	162	1428	1179	0	1650	7284	11	42	548	859	0	0	501	0	0	0	0	0	804	0	95	0	0	0	11266	17208	27	0	0	0	727	846	831	351	1786	2161	73	119	0	0	6331	6561	102	403	0	309	37	164	1745	1120	0	0
seq53	164	560	0	0	0	0	0	0	92	593	0	0	0	0	0	0	244	61	0	0	0	0	0	0	471	0	0	0	0	0	1260	0	0	0	0	0	0	0	707	0	371	0	57221	28441	26	0	0	0	0	0	0	0	12593	16946	0	183	1417	0	0	0	0	0	0	0	0	0	337	0	0	0	0	468	0	0	0	0	0	0	85	769	0	0	0	0	141	0	213	89	0	0	0	0	0	0	404	51	0	0	0	0	728	0	0	0	0	0	916	178	0	68336	32718	83	0	0	0	0	0	0	0	10450	6302	0	7485	0	0	0	0	0	0	0	0	0	964	0	0	0	0	403	0	0	605	0	0	0	0	0	0	97	507	0	0	0	0	0	566	72	0	0	0	0	0	0	842	34	0	0	0	0	937	0	0	0	0	0	0	439	92	0	0	45149	23681	20	0	0	0	0	0	0	0	12215	16510	0	284	3542	0	0	0	0	0	0	0	0	0	804	0	0	0	65	387	0	0	0	0	0	0	139	566	0	0	0	0	0	0	316	64	0	0	0	0	0	0	326	0	0	0	0	0	573	0	0	0	0	0	0	0	0	0	162	0	37560	17236	92	0	0	0	0	0	0	0	7829	10113	0	163	1065	0	0	0	0	0	0	0	0	0	1255	0	0	0
seq54	0	26	0	0	3230	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82694	17954	6699	4106	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	1757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97207	25023	6439	1494	23	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73343	18744	5993	2069	72	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1850	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54403	14500	4443	587	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq55	826	9038	2909	307	697	49	394	0	7735	6933	22	856	246	283	775	1350	55	89	707	1467	1569	0	2176	6425	191	76	684	661	0	0	223	0	0	0	0	0	271	40	5	0	0	0	15118	15038	0	0	0	0	1065	1024	1151	5559	2283	2910	56	92	944	0	9295	9853	101	568	0	199	57	135	515	1234	0	0	627	6606	2340	444	495	0	511	0	6488	6824	9	619	262	203	801	671	0	128	708	0	1707	0	1461	8436	99	89	238	545	0	0	132	0	0	0	395	0	73	0	0	17632	16222	22	0	0	0	805	1062	979	1893	2163	1186	97	265	0	9727	8522	367	699	0	1002	289	348	1932	1782	0	0	0	0	0	626	7946	3005	51	655	0	0	2240	6901	5256	63	473	448	212	796	50	184	821	238	2463	0	1668	8040	130	51	539	434	0	0	53	0	0	0	0	424	0	97	0	0	0	12330	20584	34	0	0	0	591	1142	963	0	2375	3067	0	258	2049	0	7765	8608	195	533	0	477	82	138	3378	2230	0	0	215	5117	1544	240	536	137	210	3033	5246	5603	45	336	215	59	723	1740	68	45	173	1150	937	0	1589	6809	11	40	407	758	0	0	529	0	0	0	0	0	864	0	80	0	0	0	10832	15196	27	0	0	0	742	747	757	329	1645	1920	27	106	0	0	6669	6593	83	394	0	272	48	172	1584	1071	0	0
seq56	0	32	0	0	3019	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81187	17200	6348	3913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	1761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95758	24640	6192	1369	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71398	18464	5435	1984	60	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1733	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53386	13620	4338	602	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq57	0	18888	0	0	0	4553	17	0	21	8034	0	1965	110	719	87	19271	95	27210	0	0	0	0	0	0	0	622	46	6741	0	0	0	0	0	0	0	0	0	1325	114	808	22493	4273	0	0	0	0	0	0	0	12793	8	1935	0	32	0	211	0	0	0	0	0	0	0	0	33	1693	0	106	0	0	181	15697	0	0	36	0	0	613	51	8066	3	2491	135	572	121	13552	148	20815	0	0	0	0	0	0	0	357	0	3796	0	167	26	0	0	0	0	245	166	785	3823	0	0	0	0	0	0	19	13504	43	3495	0	0	0	0	0	9	0	0	0	0	0	0	3337	0	0	0	0	0	458	0	195	16122	0	0	27	4079	0	0	0	6448	22	590	81	269	12	111	28102	3	0	0	0	0	0	0	332	0	5111	0	0	0	0	0	0	0	0	248	81	1108	20924	1834	0	0	0	0	0	0	0	12687	0	539	0	11	0	128	0	0	0	0	0	0	0	46	54	1505	0	0	0	0	0	7723	0	0	34	4616	31	434	0	5142	0	1403	72	356	65	8279	173	18162	0	0	0	0	0	0	0	175	0	3434	0	0	0	0	0	0	0	0	0	0	103	770	13318	2645	22	0	0	0	0	0	0	7136	7	3095	0	7	0	32	0	0	0	0	0	0	0	0	0	1064	0	0	0	0
seq58	0	0	0	0	0	0	0	0	0	0	62252	23319	26927	8336	6934	20360	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36510	20035	18880	4251	3426	11874	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49634	17393	17969	2286	3138	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21441	12478	13774	4066	3042	8791	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq59	162	476	0	0	0	0	0	0	0	500	0	0	0	0	0	0	255	60	0	0	0	0	0	0	485	26	0	0	0	0	1116	0	0	0	0	0	0	0	436	0	238	0	53721	23598	24	0	0	0	0	0	0	0	11230	14568	0	159	1389	0	0	0	0	0	0	0	0	0	329	0	0	0	0	376	0	0	0	0	0	0	0	535	0	0	0	0	125	0	177	91	0	0	0	0	0	0	432	43	0	0	0	0	640	0	0	0	0	0	544	0	0	63632	26616	70	0	0	0	0	0	0	0	9170	5726	0	7125	0	0	0	0	0	0	0	0	0	916	0	0	0	0	0	0	0	543	0	0	0	0	0	0	79	336	0	0	0	0	0	581	72	0	0	0	0	0	0	778	22	0	0	0	0	811	0	0	0	0	0	0	434	0	275	0	43354	19095	15	0	0	0	0	0	0	0	11315	15050	0	209	3462	0	0	0	0	0	0	0	0	0	869	0	0	0	42	273	0	0	0	0	0	0	114	428	0	0	0	0	0	0	319	55	0	0	0	0	0	0	379	0	0	0	0	0	579	0	0	0	0	0	0	0	0	0	0	0	36042	15375	94	0	0	0	0	0	0	0	7211	9140	0	111	1049	0	0	0	0	0	0	0	0	0	1178	0	0	0
seq60	0	0	0	0	0	0	0	0	0	0	60153	24027	26787	8551	6856	19978	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34879	20579	19640	4439	3592	12352	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44338	17354	18499	2373	3150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19548	12802	14035	4178	3067	8921	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq61	0	18009	0	0	0	4426	12	0	0	7381	0	1905	103	563	0	18930	57	25071	0	0	0	0	0	0	0	590	35	6634	0	0	0	0	0	0	0	0	0	1321	128	786	21462	4240	0	0	0	0	0	0	0	11767	2	1892	0	40	0	190	0	0	0	0	0	0	0	0	35	1553	0	92	0	0	131	15352	0	0	32	0	0	577	54	7377	11	2385	111	474	113	13206	155	19670	0	0	0	0	0	0	0	359	0	3571	0	155	13	0	0	0	0	233	126	776	3714	0	0	0	0	0	2	14	12575	29	3316	0	0	0	0	0	11	0	0	0	0	0	0	3271	0	0	0	0	0	0	0	172	15437	0	0	13	3972	0	0	0	5771	29	486	69	259	7	144	26740	0	0	0	0	0	0	0	359	0	4811	0	0	0	0	0	0	0	0	207	103	1053	20315	1749	0	0	0	0	0	0	0	11633	0	503	0	17	0	125	0	0	0	0	0	0	0	43	29	1536	0	0	0	0	0	7021	0	0	13	4757	52	441	0	4857	0	1367	79	355	54	8391	176	17171	0	0	0	0	0	0	0	175	0	3340	0	0	0	0	0	0	0	0	0	0	64	771	12848	2645	19	0	0	0	0	0	0	6412	7	2871	0	6	0	20	0	0	0	0	0	0	0	0	0	955	0	0	0	0
seq62	29	83	103	0	233	0	66	0	71	0	3	0	27	0	0	150	50	7	144	0	3256	0	76	0	12060	6	10363	110	5647	0	47412	0	0	0	0	0	1902	21	140	2	4987	628	117	0	0	0	7	0	354	0	3846	203	1518	8	604	124	1806	0	13793	890	54	72	0	51	55	175	44	132	0	0	0	0	0	0	114	0	21	0	44	8	12	0	18	0	87	0	20	18	181	0	2180	54	32	0	7842	0	5695	52	3121	48	38391	0	0	0	1470	0	301	0	884	55	0	25	0	56	0	450	27	3995	1938	1624	6	707	796	0	12069	791	19	49	0	112	176	334	132	73	945	0	0	0	0	0	0	25	0	286	0	0	0	44	0	0	0	32	0	0	117	16	218	0	3212	0	36	0	15921	12	8843	50	4250	295	41235	0	0	0	0	2713	21	202	7	5849	1106	114	0	0	0	127	0	227	0	2898	1236	2358	0	563	73	692	0	10730	369	71	8	11	67	129	126	101	174	0	0	0	9	22	0	61	11	68	0	31	0	0	0	23	0	68	0	28	6	57	0	2883	57	55	0	7094	0	6731	87	3313	58	28116	0	0	0	0	0	2379	0	185	2	5066	933	50	0	0	0	42	0	197	6	2947	497	1210	9	515	30	2569	0	9833	851	14	23	0	80	114	349	24	92	0	0
seq63	0	0	0	0	0	0	0	0	0	0	0	0	116	29978	59	0	0	11	3	0	15	1756	0	0	0	5	18	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	772	0	0	41	3225	0	0	0	0	0	0	0	81354	117	1380	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	96	17176	23	0	0	0	0	0	13	1040	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	733	0	0	16	0	0	0	0	0	0	0	96571	146	2162	0	0	0	0	0	3945	0	0	0	0	0	0	0	0	0	0	0	0	0	61	8039	8	0	0	0	0	8	727	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	79	373	0	0	4	1445	0	0	0	0	0	0	6	57738	93	1384	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	12451	35	0	0	0	0	0	44	3537	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	820	0	0	12	1806	0	0	0	0	0	0	0	46347	108	1485	0	0	0	0
seq64	0	0	0	0	0	0	0	0	0	0	0	0	110	29327	67	0	0	17	0	0	21	1639	0	0	0	0	19	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	664	0	0	40	3208	0	0	0	0	0	0	0	81919	87	999	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	80	17230	19	0	0	0	0	0	18	1062	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	652	0	0	12	0	0	0	0	0	0	4	95696	155	1612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	8010	5	0	0	0	0	7	723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	81	378	0	0	2	1570	0	0	0	0	0	0	7	57876	92	1132	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	12562	31	0	0	0	0	0	40	3868	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	857	0	0	15	1767	0	0	0	0	0	0	0	46137	131	1123	0	0	0	0
seq65	14	85	92	0	189	0	51	0	42	0	0	0	25	0	0	128	62	0	118	0	2929	0	81	0	12164	7	9824	113	5213	0	44639	0	0	0	0	0	1776	10	115	9	4344	529	93	0	0	0	3	0	319	0	3484	141	1316	15	531	126	1689	0	12932	755	37	49	0	41	53	192	53	96	0	0	0	0	0	0	137	0	29	0	35	4	8	0	19	0	87	0	19	16	162	0	1930	78	35	0	7696	0	5398	49	2786	51	36067	0	0	0	1336	0	312	0	756	56	0	26	0	52	0	354	33	3596	1775	1445	5	605	703	0	11130	740	33	26	0	81	132	366	136	69	874	0	0	161	0	0	0	27	0	245	0	0	0	34	0	8	0	32	0	0	118	15	200	0	2841	0	42	0	15477	8	8199	49	3866	272	38259	0	0	0	0	2388	17	177	7	5207	834	70	0	0	0	116	0	167	0	2730	977	2220	0	541	58	581	0	9741	294	49	0	8	72	116	111	115	178	0	0	0	8	27	0	76	12	86	0	40	0	4	0	24	0	72	0	22	7	58	0	2534	55	35	0	6805	0	6440	87	3141	76	25733	0	0	0	0	0	2278	0	129	2	4408	797	52	0	0	0	20	0	203	6	2638	498	1065	14	464	50	2442	0	8858	812	20	22	0	84	94	312	20	96	0	0
seq66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83868	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	20	82431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60152	0	0	0	0
seq67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81654	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	24	81046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59112	0	0	0	0
seq68	0	0	0	0	0	0	58	191	0	13	0	51	12	131	0	2	0	0	0	0	74	0	20	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	120534	0	68	0	9	0	0	0	122	0	967	0	0	0	0	0	0	34	0	0	0	37	89	6	11	0	30	7	41	0	0	0	0	0	0	147	0	19	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	12	8	0	0	0	45	0	0	0	0	0	7	0	174	9	1301	0	19	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	0	64	7	86	0	0	0	0	0	25	12	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	11	100973	28	0	0	0	0	0	0	135	3	656	0	7	0	0	0	0	0	0	0	0	71	190	0	0	0	68	10	92	20	0	0	29	0	0	31	0	10	0	2	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	11	0	0	9	77172	3	0	0	0	0	0	0	124	5	1109	0	13	0	0
seq69	0	0	8	0	0	0	7	0	12	0	0	0	34	68	279	66	0	4	0	0	304	0	86219	8307	96	5	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	10	0	0	0	3	0	0	0	806	371	0	0	0	0	0	0	45	288	0	0	0	0	37	0	0	0	23	0	13	0	0	0	33	64	186	0	0	0	0	0	202	0	57222	11523	65	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	13	0	0	0	0	0	0	543	439	0	0	0	0	0	0	186	278	0	0	0	5	0	0	0	0	0	0	0	0	0	23	0	0	0	34	34	225	0	0	0	0	154	40	60955	12077	19	6	0	0	0	0	103	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	10	0	0	389	542	0	0	0	0	0	10	196	186	0	0	0	0	0	0	0	0	7	0	20	8	0	0	40	30	164	0	0	0	0	0	159	0	49917	9510	85	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	602	392	0	0	0	0	0	0	323	284	0	0
seq70	5	0	371	0	1849	4	0	0	13	0	4	0	0	0	0	0	0	0	5	0	0	0	28054	27	14560	64	58	0	0	0	24489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5382	649	549	103	95	0	258	37	422	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	307	0	1497	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	17093	34	14482	99	28	0	0	0	19486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6617	848	548	167	95	0	275	376	0	0	0	0	0	0	5	0	50	0	0	0	0	0	122	0	0	0	305	0	1150	12	0	0	18	0	0	0	0	0	0	0	0	8	0	0	0	14830	187	21311	41	44	0	0	0	18853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4841	631	376	42	114	0	186	70	542	0	0	0	0	0	0	5	0	31	0	0	0	0	0	0	316	0	2312	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	21102	153	14820	65	52	0	0	0	32104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6481	1142	1181	109	121	2	381	80	583	0	0	0	0	0	0	5	0	67	0	0	0	0
seq71	0	0	0	0	0	0	7	0	18	8	0	0	26	64	146	23	0	0	0	0	304	0	78058	7567	116	5	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	757	372	0	0	0	0	0	0	36	331	0	0	0	0	38	0	0	0	23	0	13	0	0	0	22	68	133	0	0	0	0	0	238	0	53074	10672	57	0	0	9	0	0	15	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	8	0	0	0	0	0	0	543	347	0	0	0	0	0	0	249	304	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	7	0	41	37	135	0	0	0	0	158	30	55997	12160	43	10	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	6	0	0	376	615	0	0	0	0	0	7	210	220	0	0	0	0	0	0	0	0	11	0	15	9	0	0	25	31	116	0	0	0	0	0	151	0	45899	9153	110	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	14	0	0	0	578	431	0	0	0	0	0	0	358	267	0	0
